Field Group,Heading Category,Heading,Status,Product Name,Quantity,Units,Value GBP,Actual/Issued Date,Application Area ha,Av Field Unit Price GBP,Crop Group,Field Defined Name,Variety,Year,Quantity per Application Area ha
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),1.005,L,22.34,21/03/2018,10.11,22.229,Wheat Winter,CF2,KWS Lili,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.364,L,8.09,21/03/2018,3.66,22.229,Wheat Winter,CF27,KWS Kerrin,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.477,L,10.61,21/03/2018,4.8,22.229,Wheat Winter,CF33,KWS Lili,2018,0.099
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.2,L,4.43,01/04/2018,3.27,22.157,Wheat Winter,CF25,KWS Kerrin,2018,0.061
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.8,L,17.73,18/05/2018,8.8,22.157,Barley Spring,CF1,Barley Spring,2018,0.091
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.397,L,8.79,18/05/2018,4.2,22.157,Barley Spring,CF16.C/03,Barley Spring,2018,0.094
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.472,L,10.47,18/05/2018,5,22.157,Barley Spring,CF28,Barley Spring,2018,0.094
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Markate 50 (13529),0.331,L,7.33,18/05/2018,3.5,22.157,Barley Spring,CF29,Barley Spring,2018,0.094
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Mavrik (10612),2.5,L,98.75,08/05/2018,13,39.5,Rape Winter,CF52,Rape Winter,2018,0.192
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Mavrik (10612),1.7,L,67.15,08/05/2018,8.5,39.5,Rape Winter,CF8,Rape Winter,2018,0.2
FH Rockcliffe FGrp,Variable Costs,Insecticides,Completed,Mavrik (10612),3.8,L,150.1,08/05/2018,19,39.5,Rape Winter,CF9,Rape Winter,2018,0.2
,,SUB TOTALS FOR Insecticides,,,,,1025.33,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Lime,Completed,Screened Chalk,5.464,t,121.03,31/08/2017,4.5,22.15,Sugar Beet,CF10,Sugar Beet,2018,1.214
FH Rockcliffe FGrp,Variable Costs,Lime,Completed,Screened Chalk,9.447,t,209.25,31/08/2017,7.78,22.15,Sugar Beet,CF17,Sugar Beet,2018,1.214
FH Rockcliffe FGrp,Variable Costs,Lime,Completed,Screened Chalk,9.957,t,220.54,31/08/2017,8.2,22.15,Sugar Beet,CF26,Sugar Beet,2018,1.214
FH Rockcliffe FGrp,Variable Costs,Lime,Completed,Screened Chalk,4.857,t,107.58,31/08/2017,4,22.15,Sugar Beet,CF3,Sugar Beet,2018,1.214
FH Rockcliffe FGrp,Variable Costs,Lime,Completed,Screened Chalk,5.464,t,121.03,31/08/2017,4.5,22.15,Sugar Beet,CF4,Sugar Beet,2018,1.214
FH Rockcliffe FGrp,Variable Costs,Lime,Completed,Screened Chalk,20.278,t,449.15,31/08/2017,16.7,22.15,Sugar Beet,CF44,Sugar Beet,2018,1.214
FH Rockcliffe FGrp,Variable Costs,Lime,Completed,Screened Chalk,4.553,t,100.86,31/08/2017,3.75,22.15,Sugar Beet,CF7,Sugar Beet,2018,1.214
,,SUB TOTALS FOR Lime,,,,,1329.44,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Molluscicides,Completed,Carakol 3 (14309),19.259,kg,45.02,25/08/2017,13,2.337,Rape Winter,CF52,Rape Winter,2018,1.481
FH Rockcliffe FGrp,Variable Costs,Molluscicides,Completed,Carakol 3 (14309),12.593,kg,29.43,25/08/2017,8.5,2.337,Rape Winter,CF8,Rape Winter,2018,1.481
FH Rockcliffe FGrp,Variable Costs,Molluscicides,Completed,Carakol 3 (14309),28.148,kg,65.79,25/08/2017,19,2.337,Rape Winter,CF9,Rape Winter,2018,1.481
FH Rockcliffe FGrp,Variable Costs,Molluscicides,Completed,Derrex (15351),19.259,kg,44.3,25/08/2017,13,2.3,Rape Winter,CF52,Rape Winter,2018,1.481
FH Rockcliffe FGrp,Variable Costs,Molluscicides,Completed,Derrex (15351),12.593,kg,28.96,25/08/2017,8.5,2.3,Rape Winter,CF8,Rape Winter,2018,1.481
FH Rockcliffe FGrp,Variable Costs,Molluscicides,Completed,Derrex (15351),28.148,kg,64.74,25/08/2017,19,2.3,Rape Winter,CF9,Rape Winter,2018,1.481
,,SUB TOTALS FOR Molluscicides,,,,,278.24,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Fym Cattle,165.588,t,0,01/10/2017,4.5,0,Sugar Beet,CF10,Sugar Beet,2018,36.797
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Fym Cattle,286.283,t,0,01/10/2017,7.78,0,Sugar Beet,CF17,Sugar Beet,2018,36.797
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Fym Cattle,158.728,t,0,01/10/2017,8.2,0,Sugar Beet,CF26,Sugar Beet,2018,19.357
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Fym Cattle,76.235,t,0,01/10/2017,4,0,Sugar Beet,CF3,Sugar Beet,2018,19.059
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Fym Cattle,85.765,t,0,01/10/2017,4.5,0,Sugar Beet,CF4,Sugar Beet,2018,19.059
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Fym Cattle,137.99,t,0,01/10/2017,3.75,0,Sugar Beet,CF7,Sugar Beet,2018,36.797
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Pig FYM,388,t,1552,25/07/2017,16.7,4,Sugar Beet,CF44,Sugar Beet,2018,23.234
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Pig FYM,219.85,t,879.4,01/10/2017,8.3,4,Potatoes Maincrop,CF42,Potatoes,2018,26.488
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Pig FYM,156.276,t,625.11,01/10/2017,8.5,4,Potatoes Maincrop,CF53,Potatoes,2018,18.385
FH Rockcliffe FGrp,Variable Costs,Organic Manure,Completed,Pig FYM,152.599,t,610.4,01/10/2017,8.3,4,Potatoes Maincrop,CF54,Potatoes,2018,18.385
,,SUB TOTALS FOR Organic Manure,,,,,3666.9,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-44.378,GBP,-44.38,30/06/2018,8.8,1,Barley Spring,CF1,Barley Spring,2018,-5.043
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-18.146,GBP,-18.15,30/06/2018,4.2,1,Barley Spring,CF16.C/03,Barley Spring,2018,-4.32
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-21.602,GBP,-21.6,30/06/2018,5,1,Barley Spring,CF28,Barley Spring,2018,-4.32
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-15.121,GBP,-15.12,30/06/2018,3.5,1,Barley Spring,CF29,Barley Spring,2018,-4.32
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-3.685,GBP,-3.69,30/06/2018,6.7,1,Barley Spring,CF5,Barley Spring,2018,-0.55
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-56.526,GBP,-56.53,30/06/2018,9.1,1,Barley Winter,CF11,Barley Winter,2018,-6.212
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-20.162,GBP,-20.16,30/06/2018,3.15,1,Barley Winter,CF21,Barley Winter,2018,-6.401
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-15.902,GBP,-15.9,30/06/2018,2.56,1,Barley Winter,CF24,Barley Winter,2018,-6.212
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-25.269,GBP,-25.27,30/06/2018,3.93,1,Barley Winter,CF34,Barley Winter,2018,-6.43
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-21.157,GBP,-21.16,30/06/2018,3.39,1,Barley Winter,CF35,Barley Winter,2018,-6.241
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-43.852,GBP,-43.85,30/06/2018,6.82,1,Barley Winter,CF43,Barley Winter,2018,-6.43
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-63.965,GBP,-63.97,30/06/2018,13,1,Rape Winter,CF52,Rape Winter,2018,-4.92
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-31.599,GBP,-31.6,30/06/2018,8.5,1,Rape Winter,CF8,Rape Winter,2018,-3.717
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-70.898,GBP,-70.9,30/06/2018,19,1,Rape Winter,CF9,Rape Winter,2018,-3.731
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-48.183,GBP,-48.18,30/06/2018,4.92,1,Wheat Winter,CF13,KWS Lili,2018,-9.793
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-111.409,GBP,-111.41,30/06/2018,11.5,1,Wheat Winter,CF14,KWS Kerrin,2018,-9.688
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-37.153,GBP,-37.15,30/06/2018,3.8,1,Wheat Winter,CF15,KWS Kerrin,2018,-9.777
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-81.771,GBP,-81.77,30/06/2018,8,1,Wheat Winter,CF16.A,KWS Lili,2018,-10.221
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-119.182,GBP,-119.18,30/06/2018,11.66,1,Wheat Winter,CF16.B/02,KWS Lili,2018,-10.221
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-90.067,GBP,-90.07,30/06/2018,16,1,Wheat Winter,CF18,KWS Lili,2018,-5.629
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-69.425,GBP,-69.42,30/06/2018,10.11,1,Wheat Winter,CF2,KWS Lili,2018,-6.867
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-31.682,GBP,-31.68,30/06/2018,3.27,1,Wheat Winter,CF25,KWS Kerrin,2018,-9.689
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-35.415,GBP,-35.41,30/06/2018,3.66,1,Wheat Winter,CF27,KWS Kerrin,2018,-9.676
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-32.118,GBP,-32.12,30/06/2018,3.25,1,Wheat Winter,CF30,KWS Lili,2018,-9.883
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-123.829,GBP,-123.83,30/06/2018,12.53,1,Wheat Winter,CF31,KWS Lili,2018,-9.883
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-47.436,GBP,-47.44,30/06/2018,4.8,1,Wheat Winter,CF33,KWS Lili,2018,-9.883
FH Rockcliffe FGrp,Variable Costs,Rebates,Completed,Fung rebate 2018,-53.219,GBP,-53.22,30/06/2018,5.5,1,Wheat Winter,CF50,KWS Kerrin,2018,-9.676
,,SUB TOTALS FOR Rebates,,,,,-1333.15,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Concerto,1637.209,kg,415.16,18/04/2018,8.8,0.254,Barley Spring,CF1,Barley Spring,2018,186.047
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Concerto,781.395,kg,198.15,18/04/2018,4.2,0.254,Barley Spring,CF16.C/03,Barley Spring,2018,186.047
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Concerto,930.233,kg,235.89,18/04/2018,5,0.254,Barley Spring,CF28,Barley Spring,2018,186.047
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Concerto,651.163,kg,165.12,18/04/2018,3.5,0.254,Barley Spring,CF29,Barley Spring,2018,186.047
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Concerto,1000,kg,253.58,11/05/2018,6.7,0.254,Barley Spring,CF5,Barley Spring,2018,149.254
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,EFA cover crop mix 3 rye/vetch,600,kg,492,25/07/2017,16.7,0.82,Sugar Beet,CF44,Sugar Beet,2018,35.928
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Elgar OSR,59.383,kg,322.98,25/08/2017,13,5.439,Rape Winter,CF52,Rape Winter,2018,4.568
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Elgar OSR,38.827,kg,211.18,25/08/2017,8.5,5.439,Rape Winter,CF8,Rape Winter,2018,4.568
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Elgar OSR,86.79,kg,472.05,25/08/2017,19,5.439,Rape Winter,CF9,Rape Winter,2018,4.568
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Flagon Deter,1.313,t,566.88,27/09/2017,7.8,415.1,Barley Winter,CF11,Barley Winter,2018,0.168
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Flagon Deter,0.589,t,254.37,27/09/2017,3.5,415.1,Barley Winter,CF21,Barley Winter,2018,0.168
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Flagon Deter,0.488,t,210.76,27/09/2017,2.9,415.1,Barley Winter,CF24,Barley Winter,2018,0.168
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Flagon Deter,0.572,t,247.1,27/09/2017,3.4,415.1,Barley Winter,CF34,Barley Winter,2018,0.168
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Flagon Deter,0.589,t,254.37,27/09/2017,3.5,415.1,Barley Winter,CF35,Barley Winter,2018,0.168
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Flagon Deter,1.448,t,625.03,27/09/2017,8.6,415.1,Barley Winter,CF43,Barley Winter,2018,0.168
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Fodder Beet Seed,7,Pack,465.5,23/04/2018,2.9,66.5,Sugar Beet,CF10,Sugar Beet,2018,2.414
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,569.784,kg,245.47,26/09/2017,3.3,0.417,Wheat Winter,CF30,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,2020.144,kg,870.29,26/09/2017,11.7,0.417,Wheat Winter,CF31,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,828.777,kg,357.04,26/09/2017,4.8,0.417,Wheat Winter,CF33,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,776.978,kg,334.73,03/10/2017,4.5,0.417,Wheat Winter,CF13,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,1381.295,kg,595.07,16/10/2017,8,0.417,Wheat Winter,CF16.A,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,1692.086,kg,728.96,16/10/2017,9.8,0.417,Wheat Winter,CF16.B/02,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,2762.59,kg,1190.14,27/10/2017,16,0.417,Wheat Winter,CF18,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,HSS Lili,1588.489,kg,684.33,27/10/2017,9.2,0.417,Wheat Winter,CF2,KWS Lili,2018,172.662
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Kerrin HSS,2076.125,kg,826.65,25/09/2017,12,0.398,Wheat Winter,CF14,KWS Kerrin,2018,173.01
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Kerrin HSS,674.74,kg,268.66,25/09/2017,3.9,0.398,Wheat Winter,CF15,KWS Kerrin,2018,173.01
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Kerrin HSS,605.536,kg,241.11,25/09/2017,3.5,0.398,Wheat Winter,CF25,KWS Kerrin,2018,173.01
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Kerrin HSS,605.536,kg,241.11,25/09/2017,3.5,0.398,Wheat Winter,CF27,KWS Kerrin,2018,173.01
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Kerrin HSS,1038.062,kg,413.33,25/09/2017,6,0.398,Wheat Winter,CF50,KWS Kerrin,2018,173.01
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,SKYFALL,0,kg,0,25/09/2017,5.5,0,Unallocated,CF32,Crop Trials,2018,0
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Sugar Beet Seed,1.994,SBUnit,381.08,26/04/2018,1.6,191.076,Sugar Beet,CF10,Sugar Beet,2018,1.247
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Sugar Beet Seed,9.698,SBUnit,1853.02,26/04/2018,7.78,191.075,Sugar Beet,CF17,Sugar Beet,2018,1.247
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Sugar Beet Seed,10.221,SBUnit,1953.05,26/04/2018,8.2,191.075,Sugar Beet,CF26,Sugar Beet,2018,1.247
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Sugar Beet Seed,4.986,SBUnit,952.71,26/04/2018,4,191.075,Sugar Beet,CF3,Sugar Beet,2018,1.247
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Sugar Beet Seed,5.609,SBUnit,1071.8,26/04/2018,4.5,191.076,Sugar Beet,CF4,Sugar Beet,2018,1.247
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Sugar Beet Seed,20.817,SBUnit,3977.56,26/04/2018,16.7,191.076,Sugar Beet,CF44,Sugar Beet,2018,1.247
FH Rockcliffe FGrp,Variable Costs,Seed / Plants,Completed,Sugar Beet Seed,4.674,SBUnit,893.16,26/04/2018,3.75,191.075,Sugar Beet,CF7,Sugar Beet,2018,1.247
,,SUB TOTALS FOR Seed / Plants,,,,,23469.41,,,,,,,,
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Bo-La,15.455,L,63.01,03/11/2017,8.5,4.015,Rape Winter,CF8,Rape Winter,2018,1.818
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Bo-La,34.545,L,140.86,03/11/2017,19,4.015,Rape Winter,CF9,Rape Winter,2018,1.818
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Bo-La,14.167,L,57.09,07/04/2018,8.5,4.03,Rape Winter,CF8,Rape Winter,2018,1.667
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Bo-La,35.833,L,144.41,07/04/2018,19,4.03,Rape Winter,CF9,Rape Winter,2018,1.886
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Groove Df,10,kg,13.93,03/06/2018,6.7,1.393,Barley Spring,CF5,Barley Spring,2018,1.493
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Hi-Phos,20,L,51.26,03/06/2018,6.7,2.563,Barley Spring,CF5,Barley Spring,2018,2.985
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,9.674,L,34.78,03/05/2018,9.1,3.595,Barley Winter,CF11,Barley Winter,2018,1.063
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.173,L,11.41,03/05/2018,3.15,3.595,Barley Winter,CF21,Barley Winter,2018,1.007
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,2.722,L,9.78,03/05/2018,2.56,3.595,Barley Winter,CF24,Barley Winter,2018,1.063
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.958,L,14.23,03/05/2018,3.93,3.595,Barley Winter,CF34,Barley Winter,2018,1.007
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.604,L,12.96,03/05/2018,3.39,3.595,Barley Winter,CF35,Barley Winter,2018,1.063
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,6.869,L,24.69,03/05/2018,6.82,3.595,Barley Winter,CF43,Barley Winter,2018,1.007
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,5.77,L,20.74,09/05/2018,4.92,3.595,Wheat Winter,CF13,KWS Lili,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,13.487,L,48.49,09/05/2018,11.5,3.595,Wheat Winter,CF14,KWS Kerrin,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,4.123,L,14.82,09/05/2018,3.8,3.595,Wheat Winter,CF15,KWS Kerrin,2018,1.085
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,8.138,L,29.26,09/05/2018,8,3.595,Wheat Winter,CF16.A,KWS Lili,2018,1.017
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,11.862,L,42.64,09/05/2018,11.66,3.595,Wheat Winter,CF16.B/02,KWS Lili,2018,1.017
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.548,L,12.75,09/05/2018,3.27,3.595,Wheat Winter,CF25,KWS Kerrin,2018,1.085
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,4.292,L,15.43,09/05/2018,3.66,3.595,Wheat Winter,CF27,KWS Kerrin,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.526,L,12.68,09/05/2018,3.25,3.595,Wheat Winter,CF30,KWS Lili,2018,1.085
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,13.595,L,48.87,09/05/2018,12.53,3.595,Wheat Winter,CF31,KWS Lili,2018,1.085
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,5.208,L,18.72,09/05/2018,4.8,3.595,Wheat Winter,CF33,KWS Lili,2018,1.085
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,6.45,L,23.19,09/05/2018,5.5,3.595,Wheat Winter,CF50,KWS Kerrin,2018,1.173
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,9.43,L,33.9,18/05/2018,9.1,3.595,Barley Winter,CF11,Barley Winter,2018,1.036
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.264,L,11.73,18/05/2018,3.15,3.595,Barley Winter,CF21,Barley Winter,2018,1.036
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,2.653,L,9.54,18/05/2018,2.56,3.595,Barley Winter,CF24,Barley Winter,2018,1.036
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,4.073,L,14.64,18/05/2018,3.93,3.595,Barley Winter,CF34,Barley Winter,2018,1.036
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.513,L,12.63,18/05/2018,3.39,3.595,Barley Winter,CF35,Barley Winter,2018,1.036
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,7.067,L,25.41,18/05/2018,6.82,3.595,Barley Winter,CF43,Barley Winter,2018,1.036
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,4.824,L,17.34,01/06/2018,4.92,3.595,Wheat Winter,CF13,KWS Lili,2018,0.98
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,12.441,L,44.73,01/06/2018,11.5,3.595,Wheat Winter,CF14,KWS Kerrin,2018,1.082
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,4.111,L,14.78,01/06/2018,3.8,3.595,Wheat Winter,CF15,KWS Kerrin,2018,1.082
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,8.138,L,29.26,01/06/2018,8,3.595,Wheat Winter,CF16.A,KWS Lili,2018,1.017
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,11.862,L,42.64,01/06/2018,11.66,3.595,Wheat Winter,CF16.B/02,KWS Lili,2018,1.017
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.538,L,12.72,01/06/2018,3.27,3.595,Wheat Winter,CF25,KWS Kerrin,2018,1.082
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.96,L,14.23,01/06/2018,3.66,3.595,Wheat Winter,CF27,KWS Kerrin,2018,1.082
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.186,L,11.45,01/06/2018,3.25,3.595,Wheat Winter,CF30,KWS Lili,2018,0.98
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,12.284,L,44.16,01/06/2018,12.53,3.595,Wheat Winter,CF31,KWS Lili,2018,0.98
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,4.706,L,16.92,01/06/2018,4.8,3.595,Wheat Winter,CF33,KWS Lili,2018,0.98
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,5.95,L,21.39,01/06/2018,5.5,3.595,Wheat Winter,CF50,KWS Kerrin,2018,1.082
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,15,L,53.93,03/06/2018,16,3.595,Wheat Winter,CF18,KWS Lili,2018,0.938
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,10,L,35.95,03/06/2018,10.11,3.595,Wheat Winter,CF2,KWS Lili,2018,0.989
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,2.416,L,8.69,11/06/2018,4.92,3.595,Wheat Winter,CF13,KWS Lili,2018,0.491
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,6.221,L,22.36,11/06/2018,11.5,3.595,Wheat Winter,CF14,KWS Kerrin,2018,0.541
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,2.056,L,7.39,11/06/2018,3.8,3.595,Wheat Winter,CF15,KWS Kerrin,2018,0.541
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,3.929,L,14.12,11/06/2018,8,3.595,Wheat Winter,CF16.A,KWS Lili,2018,0.491
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,5.726,L,20.59,11/06/2018,11.66,3.595,Wheat Winter,CF16.B/02,KWS Lili,2018,0.491
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,7.857,L,28.25,11/06/2018,16,3.595,Wheat Winter,CF18,KWS Lili,2018,0.491
FH Rockcliffe FGrp,Variable Costs,Trace Elements,Completed,Headland Magnus Pro,4.965,L,17.85,11/06/2018,10.11,3.595,Wheat Winter,CF2,KWS Lili,2018,0.491
